time,TVL (USD)
2019-10-02T00:00:00Z,$12076
2019-10-01T00:00:00Z,$12101
2019-09-30T00:00:00Z,$11972
2019-09-29T00:00:00Z,$12085
2019-09-28T00:00:00Z,$12073
2019-09-27T00:00:00Z,$11836
2019-09-26T00:00:00Z,$11969
2019-09-25T00:00:00Z,$11945
2019-09-24T00:00:00Z,$11809
2019-09-23T00:00:00Z,$11882
2019-09-22T00:00:00Z,$12000
2019-09-21T00:00:00Z,$11994
2019-09-20T00:00:00Z,$11973
2019-09-19T00:00:00Z,$11856
2019-09-18T00:00:00Z,$11874
2019-09-17T00:00:00Z,$11991
2019-09-16T00:00:00Z,$12232
2019-09-15T00:00:00Z,$12146
2019-09-14T00:00:00Z,$11997
2019-09-13T00:00:00Z,$11992
2019-09-12T00:00:00Z,$11721
2019-09-11T00:00:00Z,$11716
2019-09-10T00:00:00Z,$11809
2019-09-09T00:00:00Z,$11787
2019-09-08T00:00:00Z,$11637
2019-09-07T00:00:00Z,$11637
2019-09-06T00:00:00Z,$11752
2019-09-05T00:00:00Z,$11807
2019-09-04T00:00:00Z,$11371
2019-09-03T00:00:00Z,$11525
2019-09-02T00:00:00Z,$11998
2019-09-01T00:00:00Z,$12236
2019-08-31T00:00:00Z,$11988
2019-08-30T00:00:00Z,$12085
2019-08-29T00:00:00Z,$12870
2019-08-28T00:00:00Z,$12951
2019-08-27T00:00:00Z,$12783
2019-08-26T00:00:00Z,$12678
2019-08-25T00:00:00Z,$12645
2019-08-24T00:00:00Z,$12626
2019-08-23T00:00:00Z,$12451
2019-08-22T00:00:00Z,$12498
2019-08-21T00:00:00Z,$11559
2019-08-20T00:00:00Z,$11528
2019-08-19T00:00:00Z,$11496
2019-08-18T00:00:00Z,$11459
2019-08-17T00:00:00Z,$11315
2019-08-16T00:00:00Z,$11173
2019-08-15T00:00:00Z,$11273
2019-08-14T00:00:00Z,$11124
2019-08-13T00:00:00Z,$11083
2019-08-12T00:00:00Z,$11157
2019-08-11T00:00:00Z,$10986
2019-08-10T00:00:00Z,$10989
2019-08-09T00:00:00Z,$11050
2019-08-08T00:00:00Z,$10996
2019-08-07T00:00:00Z,$10867
2019-08-06T00:00:00Z,$10932
2019-08-05T00:00:00Z,$11009
2019-08-04T00:00:00Z,$10846
2019-08-03T00:00:00Z,$10707
2019-08-02T00:00:00Z,$10860
2019-08-01T00:00:00Z,$10713
2019-07-31T00:00:00Z,$10613
2019-07-30T00:00:00Z,$10534
2019-07-29T00:00:00Z,$10363
2019-07-28T00:00:00Z,$10254
2019-07-27T00:00:00Z,$10336
2019-07-26T00:00:00Z,$9898
2019-07-25T00:00:00Z,$9710
2019-07-24T00:00:00Z,$9290
2019-07-23T00:00:00Z,$8508
2019-07-22T00:00:00Z,$8517
2019-07-21T00:00:00Z,$8543
2019-07-20T00:00:00Z,$8429
2019-07-19T00:00:00Z,$8471
2019-07-18T00:00:00Z,$8286
2019-07-17T00:00:00Z,$8258
2019-07-16T00:00:00Z,$8309
2019-07-15T00:00:00Z,$8140
2019-07-14T00:00:00Z,$8261
2019-07-13T00:00:00Z,$8200
2019-07-12T00:00:00Z,$8249
2019-07-11T00:00:00Z,$8220
2019-07-10T00:00:00Z,$8278
2019-07-09T00:00:00Z,$10205
2019-07-08T00:00:00Z,$10390
2019-07-07T00:00:00Z,$10390
2019-07-06T00:00:00Z,$10327
2019-07-05T00:00:00Z,$10285
2019-07-04T00:00:00Z,$10316
2019-07-03T00:00:00Z,$10402
2019-07-02T00:00:00Z,$10423
2019-07-01T00:00:00Z,$10318
2019-06-30T00:00:00Z,$10537
2019-06-29T00:00:00Z,$13030
2019-06-28T00:00:00Z,$13033
2019-06-27T00:00:00Z,$11388
2019-06-26T00:00:00Z,$24175
2019-06-25T00:00:00Z,$24174
